SRA	SRR	SRP	tax.bio	dir
SRA520554	SRR5146555	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146554	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146553	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146552	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146551	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146550	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146549	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146548	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146547	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146546	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146545	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146544	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146543	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146542	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146541	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146540	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146539	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146538	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146537	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146536	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146535	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146534	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146533	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146531	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146530	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146529	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146528	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146527	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146526	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146525	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146524	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146523	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146522	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146521	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146520	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146519	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146518	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146517	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146516	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146515	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146513	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146512	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146511	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146510	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146509	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146508	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146507	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146506	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146505	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146504	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146503	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA520554	SRR5146502	SRP096122	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593793	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593792	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593791	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593790	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593789	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593788	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593787	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593786	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593785	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593784	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593783	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593782	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593777	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593776	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593775	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593774	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593769	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593768	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593767	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA188240	SRR1593766	SRP048525	59920.SAMN00623057	Prochlorococcus.marinus.str.NATL2A_txid59920_SAMN00623057_Synechococcales
SRA1643841	SRR24734921	SRP437659	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA1643841	SRR24734922	SRP437659	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA1266018	SRR15276501	SRP330172	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA1266018	SRR15276500	SRP330172	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA1266018	SRR15276499	SRP330172	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA1266018	SRR15276502	SRP330172	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA998060	SRR10488340	SRP230454	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA998060	SRR10488339	SRP230454	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA998060	SRR10488338	SRP230454	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA998060	SRR10488337	SRP230454	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA998060	SRR10488336	SRP230454	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA998060	SRR10488335	SRP230454	63737.SAMN02598449	Nostoc.punctiforme.PCC.73102_txid63737_SAMN02598449_Nostocales
SRA753502	SRR7647499	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647498	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647497	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647496	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647495	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647494	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647493	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647492	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA753502	SRR7647491	SRP156440	74546.SAMN02598321	Prochlorococcus.marinus.str.MIT.9312_txid74546_SAMN02598321_NA
SRA435077	SRR3710419	SRP076921	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA435077	SRR3710418	SRP076921	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA435077	SRR3710417	SRP076921	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA435077	SRR3710416	SRP076921	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2933005	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2933004	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2933003	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2933002	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2933001	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2933000	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932999	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932998	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932997	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932987	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932986	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932985	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932984	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932983	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932982	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932981	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
SRA310906	SRR2932980	SRP066156	84588.SAMEA3138327	Parasynechococcus.marenigrum.WH.8102_txid84588_SAMEA3138327_Synechococcales
